"Entrez id",SysID,"Chromosome location","Gene type","Gene symbol","Gene group","Gene description","Super go",Hpsd,"Flybase id","Gene name","Orthology determination","Wing phenotype overview","Neuronal phenotype overview","Inheritance pattern","Inheritance type","Main class ","Accompanying phenotype","Limited confidence criterion","Sysid yes no","Disease subtype","Disease type","Omim disease","Haploinsufficiency yes no","Clinical synopsis"
5832,SysID_0015,10q24.3,protein-coding,ALDH18A1,"ID data freeze 388","aldehyde dehydrogenase 18 family, member A1",mitochondria,0,FBgn0037146,,"ensembl, manually curated","no phenotype, phenotype","no phenotype, no phenotype","Mendelian autosomal",dominant,,,0,0,"SPASTIC PARAPLEGIA 9A, AUTOSOMAL DOMINANT; SPG9A","SPASTIC PARAPLEGIA, AUTOSOMAL DOMINANT",601162,0,
5832,SysID_0015,10q24.3,protein-coding,ALDH18A1,"ID data freeze 388","aldehyde dehydrogenase 18 family, member A1",mitochondria,0,FBgn0037146,,"ensembl, manually curated","no phenotype, phenotype","no phenotype, no phenotype","Mendelian autosomal",dominant,5,"A, B, (H), T",0,1,"CUTIS LAXA, AUTOSOMAL DOMINANT 3; ADCL3","CUTIS LAXA",616603,0,"cutis laxa with progeroid features, psychomotor retardation, IUGR, postnatal growth delay, dysmorphism, hernias, joint hyperlaxity, hypotonia, microcephaly, cataract"
5832,SysID_0015,10q24.3,protein-coding,ALDH18A1,"ID data freeze 388","aldehyde dehydrogenase 18 family, member A1",mitochondria,0,FBgn0037146,,"ensembl, manually curated","no phenotype, phenotype","no phenotype, no phenotype","Mendelian autosomal",recessive,5,"B, G, H",0,1,"SPASTIC PARAPLEGIA 9B, AUTOSOMAL RECESSIVE; SPG9B","SPASTIC PARAPLEGIA, AUTOSOMAL RECESSIVE",616586,0,"6 patients from 2 families: spastic paraplegia early onset, ID, mild microcephaly, dysarthria, 2x severe ID, progressive"
224,SysID_0016,17p11.2,protein-coding,ALDH3A2,"ID data freeze 388","aldehyde dehydrogenase 3 family, member A2","mitochondria, nervous system development, peroxisome",1,FBgn0010548,"Aldehyde dehydrogenase type III","ensembl, manually curated","phenotype, phenotype","lethal, lethal","Mendelian autosomal",recessive,2,"A, E, H, M, S, T",0,1,"SJOGREN-LARSSON SYNDROME; SLS","SJOGREN-LARSSON SYNDROME",270200,0,"congenital ichthyosis, spastic di- or tetraplegia; ID is variable, but severe (IQ <50) in about 70% of cases"
7915,SysID_0017,6p22,protein-coding,ALDH5A1,"ID data freeze 388","aldehyde dehydrogenase 5 family, member A1","mitochondria, nervous system development, synapse, transporters",1,FBgn0039349,"Succinic semialdehyde dehydrogenase","ensembl, manually curated","-, phenotype","-, phenotype","Mendelian autosomal",recessive,5,"E, H, L2, M, P",0,1,"SUCCINIC SEMIALDEHYDE DEHYDROGENASE DEFICIENCY; SSADHD","SUCCINIC SEMIALDEHYDE DEHYDROGENASE DEFICIENCY",271980,0,"psychomotor retardation, childhood-onset hypotonia, and ataxia. Seizures in more than 50% of affected individuals. Hyperkinetic behavior, aggression, self-injurious behaviors, hallucinations, and sleep disturbances are common in older individuals, Neuroimaging reveals T2 hyperintensities in multiple regions, normal MRI in 43% of affected individuals"
56052,SysID_0018,16p13.3,protein-coding,ALG1,"ID data freeze 388","ALG1, chitobiosyldiphosphodolichol beta-mannosyltransferase",glycosylation,0,FBgn0038552,,"ensembl, manually curated",phenotype,phenotype,"Mendelian autosomal",recessive,2,"B, C, E, J, L2, M, (Q), R, W",1,1,"CONGENITAL DISORDER OF GLYCOSYLATION, TYPE IK; CDG1K","CONGENITAL DISORDER OF GLYCOSYLATION",608540,0,"4 affected individuals, severe developmental delay, hypotonia, and early-onset seizures, progressive microcephaly, coagulation defects, nephrotic syndrome, liver dysfunction, cardiomyopathy, and immunodeficiency, cerebral atrophy in 2 individuals"
79087,SysID_0019,22q13.33,protein-coding,ALG12,"ID data freeze 388","ALG12, alpha-1,6-mannosyltransferase",glycosylation,0,FBgn0037743,,"ensembl, manually curated",phenotype,"phenotype, no phenotype","Mendelian autosomal",recessive,2,"B, E, H, J, M, R, V",0,1,"CONGENITAL DISORDER OF GLYCOSYLATION, TYPE IG; CDG1G","CONGENITAL DISORDER OF GLYCOSYLATION",607143,0,"7 affected individuals, dysmorphic features, generalized hypotonia, feeding difficulties, moderate to severe psychomotor retardation, progressive microcephaly, frequent upper respiratory tract infections, impaired immunity with decreased immunoglobulin levels, decreased coagulation factors, hypogonadism with or without hypospadias in the males, seizures in 2 individuals, and cardiac anomalies in 2 sibs"
85365,SysID_0020,9q22.33,protein-coding,ALG2,"ID data freeze 388","ALG2, alpha-1,3/1,6-mannosyltransferase",glycosylation,0,FBgn0035401,,"ensembl, manually curated","lethal, phenotype","no phenotype, lethal","Mendelian autosomal",recessive,2,"E, M, T",1,1,"CONGENITAL DISORDER OF GLYCOSYLATION, TYPE II; CDG1I","CONGENITAL DISORDER OF GLYCOSYLATION",607906,0,"1 affected individual, bilateral iris colobomas, unilateral cataract, infantile spasms, severe developmental delay; abnormal coagulation factors"
85365,SysID_0020,9q22.33,protein-coding,ALG2,"ID data freeze 388","ALG2, alpha-1,3/1,6-mannosyltransferase",glycosylation,0,FBgn0035401,,"ensembl, manually curated","lethal, phenotype","no phenotype, lethal","Mendelian autosomal",recessive,8a,"G, Q",1,1,"MYASTHENIC SYNDROME, CONGENITAL, 14; CMS14","MYASTHENIC SYNDROME, CONGENITAL",616228,0,"7 affected from 2 families: progressive muscle weakness, motor delay, mild learning difficulties in 1 family"
10195,SysID_0021,3q27.1,protein-coding,ALG3,"ID data freeze 388","ALG3, alpha-1,3- mannosyltransferase",glycosylation,0,FBgn0011297,"lethal (2) neighbor of tid","ensembl, manually curated",,,"Mendelian autosomal",recessive,2,"B, E, L2, M, T",1,1,"CONGENITAL DISORDER OF GLYCOSYLATION, TYPE ID; CDG1D","CONGENITAL DISORDER OF GLYCOSYLATION",601110,0,"2 infants had severe psychomotor delay, hypsarrhythmia, postnatal microcephaly, optic atrophy, iris coloboma, and atrophy of the brain and corpus callosum; 1 child had arthrogryposis multiplex congenita (AMC), severe psychomotor delay, microcephaly, seizures, and severe vision impairment; 2 sibs had severe psychomotor delay, failure to thrive, microcephaly, hypotonia, and seizures"
29929,SysID_0022,1p31.3,protein-coding,ALG6,"ID data freeze 388","ALG6, alpha-1,3-glucosyltransferase",glycosylation,0,FBgn0032234,garnysstan,"ensembl, manually curated","lethal, phenotype","phenotype, no phenotype","Mendelian autosomal",recessive,5,"E, H, K, M, T",0,1,"CONGENITAL DISORDER OF GLYCOSYLATION, TYPE IC; CDG1C","CONGENITAL DISORDER OF GLYCOSYLATION",603147,0,"30 individuals, mild to moderate neurologic involvement, hypotonia, poor head control, developmental delay, ataxia, strabismus, and seizures, milder than Ia"
79796,SysID_0023,11q23,protein-coding,ALG9,"ID data freeze 388","ALG9, alpha-1,2-mannosyltransferase",glycosylation,0,FBgn0039293,,"ensembl, manually curated","phenotype, phenotype","no phenotype, phenotype","Mendelian autosomal",recessive,5,"B, E, H, M",1,1,"CONGENITAL DISORDER OF GLYCOSYLATION, TYPE IL; CDG1L","CONGENITAL DISORDER OF GLYCOSYLATION",608776,0,"2 individuals, microcephaly, hypotonia, developmental delay, seizures, and hepatomegaly"
79796,SysID_0023,11q23,protein-coding,ALG9,"ID data freeze 388","ALG9, alpha-1,2-mannosyltransferase",glycosylation,0,FBgn0039293,,"ensembl, manually curated","phenotype, phenotype","no phenotype, phenotype","Mendelian autosomal",recessive,"7, 8b","C, U, V, W, X",1,1,"GILLESSEN-KAESBACH-NISHIMURA SYNDROME; GIKANIS","GILLESSEN-KAESBACH-NISHIMURA SYNDROME",263210,0,"skeletal dysplasia, dysmorphic facial features, and variable visceral abnormalities, including polycystic kidneys, diaphragmatic hernia, lung hypoplasia, congenital heart defects, early lethality"
275,SysID_0024,3p21.31,protein-coding,AMT,"ID data freeze 388",aminomethyltransferase,mitochondria,0,FBgn0032287,,"ensembl, manually curated",phenotype,"phenotype, phenotype, lethal","Mendelian autosomal",recessive,8b,"C, E, (G), H, M",0,1,"GLYCINE ENCEPHALOPATHY; GCE","GLYCINE ENCEPHALOPATHY",605899,0,"progressive lethargy, hypotonia, and myoclonic jerks leading to apnea and often death. profound ID and intractable seizures. Atypical forms with mild to moderate ID"
56172,SysID_0441,5p15.1,protein-coding,ANKH,"ID data freeze 650","ANKH inorganic pyrophosphate transport regulator",transporters,0,,,,,,"Mendelian autosomal",recessive,5,"K, Ub",1,1,"MENTAL RETARDATION, DEAFNESS, ANKYLOSIS, AND MILD HYPOPHOSPHATEMIA","MENTAL RETARDATION, DEAFNESS, ANKYLOSIS, AND MILD HYPOPHOSPHATEMIA",,0,"1 family with missense mutation, painful small joint soft-tissue calcifications, progressive spondylarthropathy, osteopenia, mild hypophosphatemia, mixed hearing loss, ID"
56172,SysID_0441,5p15.1,protein-coding,ANKH,"ID data freeze 650","ANKH inorganic pyrophosphate transport regulator",transporters,0,,,,,,"Mendelian autosomal",dominant,,,0,0,"CRANIOMETAPHYSEAL DYSPLASIA","CRANIOMETAPHYSEAL DYSPLASIA",123000,0,-
56172,SysID_0441,5p15.1,protein-coding,ANKH,"ID data freeze 650","ANKH inorganic pyrophosphate transport regulator",transporters,0,,,,,,"Mendelian autosomal",dominant,,,0,0,"CHONDROCALCINOSIS 2",CHONDROCALCINOSIS,118600,0,-
29123,SysID_0427,16q24.3,protein-coding,ANKRD11,"ID data freeze 650","ankyrin repeat domain 11",,0,FBgn0036305,,ensembl,,,"Mendelian autosomal",dominant,5,"A, Ub, W",0,1,"KBG SYNDROME; KBGS","KBG SYNDROME",148050,0,"mild to moderate ID, macrodontia of the upper central incisors, distinct craniofacial findings, short stature, skeletal anomalies"
55129,SysID_0025,3p22.1,protein-coding,ANO10,"ID data freeze 388","anoctamin 10","ion transport, transporters",0,FBgn0000152,"Abnormal X segregation","ensembl, manually curated","lethal, no phenotype","phenotype, no phenotype","Mendelian autosomal",recessive,8a,"G, L2, N, Q",1,1,"SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 10; SCAR10","SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE",613728,0,"ataxia, nystagmus, cerebellar atrophy, increased tendon reflexes, dysartria, ID in 1 of 3 families"
1174,SysID_0026,7q22.1,protein-coding,AP1S1,"ID data freeze 388","adaptor-related protein complex 1, sigma 1 subunit","protein transport, transporters, vesicle transport",1,FBgn0039132,"Adaptor Protein complex 1, sigma subunit","ensembl, manually curated","phenotype, phenotype, phenotype","lethal, no phenotype, lethal","Mendelian autosomal",recessive,2,"C, H, (M), O, S",0,1,"MENTAL RETARDATION, ENTEROPATHY, DEAFNESS, PERIPHERAL NEUROPATHY, ICHTHYOSIS, AND KERATODERMA; MEDNIK","MENTAL RETARDATION, ENTEROPATHY, DEAFNESS, PERIPHERAL NEUROPATHY, ICHTHYOSIS, AND KERATODERMA",609313,0,"ID, enteropathy, deafness, peripheral neuropathy, ichthyosis, keratodermia, high VLCFAs, most die before 2 years"
8905,SysID_0027,Xp22.2,protein-coding,AP1S2,"ID data freeze 388","adaptor-related protein complex 1, sigma 2 subunit","protein transport, transporters, vesicle transport",0,FBgn0039132,"Adaptor Protein complex 1, sigma subunit","ensembl, manually curated","phenotype, phenotype, phenotype","lethal, no phenotype, lethal","Mendelian X-linked",recessive,6,P,0,1,"MENTAL RETARDATION, X-LINKED, SYNDROMIC, FRIED TYPE; MRXSF","MENTAL RETARDATION, X-LINKED, SYNDROMIC",300630,0,"several families, mild to severe ID, aggressive behaviour, hypotonia, 2 hydrocephalus, described as syndromic, but phenotype appears rather unspecific"
8546,SysID_0028,5q14.1,protein-coding,AP3B1,"ID data freeze 388","adaptor-related protein complex 3, beta 1 subunit","MT transport, protein transport, synapse, transporters, vesicle transport",1,FBgn0003210,ruby,"ensembl, manually curated",phenotype,"phenotype, phenotype","Mendelian autosomal",recessive,8a,"J, R, T",0,1,"HERMANSKY-PUDLAK SYNDROME 2; HPS2","HERMANSKY-PUDLAK SYNDROME",608233,0,"multi system disorder, albinism, bleeding diathesis, pulmonary fibrosis, granulomatous colitis, platelet and T-lymphocyte dysfunction and neutropenia, mild ID in some patients"
10717,SysID_0410,1p13.2,protein-coding,AP4B1,"ID data freeze 650","adaptor-related protein complex 4, beta 1 subunit","protein transport, transporters, vesicle transport",0,FBgn0010380,"Adaptor Protein complex 1/2, beta subunit",ensembl,,,"Mendelian autosomal",recessive,2,"A, B, H, P",0,1,"SPASTIC PARAPLEGIA 47, AUTOSOMAL RECESSIVE; SPG47","SPASTIC PARAPLEGIA, AUTOSOMAL RECESSIVE",614066,0,"severe ID, absent speech, shy character, stereotypic laughter, muscular hypotonia, progressing to spastic paraplegia, microcephaly, foot deformity, decreased muscle mass of the lower limbs, inability to walk, growth retardation"
23431,SysID_0411,15q21.2,protein-coding,AP4E1,"ID data freeze 650","adaptor-related protein complex 4, epsilon 1 subunit","protein transport, transporters, vesicle transport",0,,,,,,"Mendelian autosomal",recessive,2,"A, B, H, P",0,1,"SPASTIC PARAPLEGIA 51, AUTOSOMAL RECESSIVE; SPG51","SPASTIC PARAPLEGIA, AUTOSOMAL RECESSIVE",613744,0,"severe ID, absent speech, shy character, stereotypic laughter, muscular hypotonia, progressing to spastic paraplegia, microcephaly, foot deformity, decreased muscle mass of the lower limbs, inability to walk, growth retardation"
11154,SysID_0409,14q12,protein-coding,AP4S1,"ID data freeze 650","adaptor-related protein complex 4, sigma 1 subunit",transporters,0,,,,,,"Mendelian autosomal",recessive,2,"A, B, H, P",0,1,"SPASTIC PARAPLEGIA 52, AUTOSOMAL RECESSIVE; SPG52","SPASTIC PARAPLEGIA, AUTOSOMAL RECESSIVE",614067,0,"severe ID, absent speech, shy character, stereotypic laughter, muscular hypotonia, progressing to spastic paraplegia, microcephaly, foot deformity, decreased muscle mass of the lower limbs, inability to walk, growth retardation"
54840,SysID_0029,9p13.3,protein-coding,APTX,"ID data freeze 388",aprataxin,"chromatin, DNA repair, metabolism",0,FBgn0038704,,"ensembl, manually curated","phenotype, phenotype",,"Mendelian autosomal",recessive,5,"G, H, L2",0,1,"ATAXIA, EARLY-ONSET, WITH OCULOMOTOR APRAXIA AND HYPOALBUMINEMIA; EAOH","ATAXIA, EARLY-ONSET, WITH OCULOMOTOR APRAXIA AND HYPOALBUMINEMIA",208920,0,"childhood onset of slowly progressive cerebellar ataxia, followed by oculomotor apraxia and severe primary motor peripheral axonal motor neuropathy, Intellect normal in some individuals; in others, different degrees of cognitive impairment"
10564,SysID_0030,20q13.13,protein-coding,ARFGEF2,"ID data freeze 388","ADP-ribosylation factor guanine nucleotide-exchange factor 2 (brefeldin A-inhibited)","Cilia, MAPK signaling, metabolism, microtubule, small GTPase signaling, synapse, transporters, vesicle transport",1,FBgn0028538,"Sec71 ortholog (S. cerevisiae)","ensembl, manually curated","lethal, lethal","lethal, lethal","Mendelian autosomal",recessive,2,"B, (E), (H), (J), L2",0,1,"HETEROTOPIA, PERIVENTRICULAR, AUTOSOMAL RECESSIVE/PERIVENTRICULAR HETEROTOPIA WITH MICROCEPHALY","PERIVENTRICULAR HETEROTOPIA",608097,0,"neuronal migration disorder, microcephaly, periventricular heterotopia, movement disorder, immunological problems in a few, seizures in a few"
8289,SysID_0473,1p35.3,protein-coding,ARID1A,"ID data freeze 650","AT rich interactive domain 1A (SWI-like)","chromatin, metabolism, nervous system development, RNA metabolism, transcription",0,FBgn0261885,osa,ensembl,,,"Mendelian autosomal",dominant,4,"A, J, L1, S",1,1,"COFFIN-SIRIS SYNDROME 2; CSS2","COFFIN-SIRIS SYNDROME",614607,0,"3 patients, developmental delay, abnormal corpus callosum, absent/hypoplastic fifth finger/toenails, sparse scalp hair, long eyelashes, coarse facial appearance; feeding and sucking problems, frequent infections, cardiac findings; short stature; Coffin-Siris syndrome-like"
57492,SysID_0466,6q25.1,protein-coding,ARID1B,"ID data freeze 650","AT rich interactive domain 1B (SWI1-like)","chromatin, metabolism, nervous system development, RNA metabolism, transcription",0,FBgn0261885,osa,ensembl,,,"Mendelian autosomal",dominant,5,"A, B, S, U",0,1,"COFFIN-SIRIS SYNDROME 1; CSS1","COFFIN-SIRIS SYNDROME",135900,0,"mostly moderate to severe ID, hypotonia, expressive language more affected than perceptive, common: short stature, microcephaly, abnormal head shape, abnormally shaped ears, feeding difficulties; Coffin-Siris syndrome: sparse scalp hair, body hypertrichosis, hypoplastic nails and distal phalanges, particularly finger V, coarse face"
200894,SysID_0032,3q11.1,protein-coding,ARL13B,"ID data freeze 388","ADP-ribosylation factor-like 13B","Cilia, hedgehog signaling, nervous system development, small GTPase signaling",0,FBgn0030088,,ensembl,,,"Mendelian autosomal",recessive,4,"L1, (O), (T)",1,1,"JOUBERT SYNDROME 8; JBTS8","JOUBERT SYNDROME",612291,0,"distinctive cerebellar and brainstem malformation, molar tooth sign, hypotonia, episodic hyperpnea or apnea, atypical eye movements, truncal ataxia, variable other anomalies, ARL13B: 2 families, classic Joubert syndrome to occipital encephalocele and pigmentary retinopathy"
84100,SysID_0033,3q11.2,protein-coding,ARL6,"ID data freeze 388","ADP-ribosylation factor-like 6","Cilia, microtubule, protein transport, small GTPase signaling, transporters, Wnt signaling",0,FBgn0034446,,"ensembl, manually curated","no phenotype, phenotype, phenotype","no phenotype, no phenotype, no phenotype","Mendelian autosomal",recessive,4,"K, N, P, T, Ua, W",0,1,"BARDET-BIEDL SYNDROME 6, BBS6","BARDET-BIEDL SYNDROME",209900,0,"cone-rod dystrophy, truncal obesity, postaxial polydactyly, cognitive impairment, male hypogonadotrophic hypogonadism, complex female genitourinary malformations, and renal dysfunction"
84100,SysID_0033,3q11.2,protein-coding,ARL6,"ID data freeze 388","ADP-ribosylation factor-like 6","Cilia, microtubule, protein transport, small GTPase signaling, transporters, Wnt signaling",0,FBgn0034446,,"ensembl, manually curated","no phenotype, phenotype, phenotype","no phenotype, no phenotype, no phenotype","Mendelian autosomal",recessive,,,0,0,"RETINITIS PIGMENTOSA 55; RP55","RETINITIS PIGMENTOSA",613575,0,-
170302,SysID_0034,Xp21.3,protein-coding,ARX,"ID data freeze 388","aristaless related homeobox","chromatin, nervous system development, RNA metabolism, transcription",0,FBgn0000061,aristaless,"ensembl, manually curated","phenotype, phenotype","phenotype, no phenotype","Mendelian X-linked",recessive,"1, 2, 3, 5","E, H, L1",0,1,"MENTAL RETARDATION, X-LINKED, WITH OR WITHOUT SEIZURES, ARX-RELATED; MRXARX","MENTAL RETARDATION, X-LINKED",300419,0,"moderate to profound ID, variable anomalies like brain malformation, epilepsy, neurological problems"
