"Entrez id",SysID,"Chromosome location","Gene type","Gene symbol","Gene group","Gene description","Super go",Hpsd,"Flybase id","Gene name","Orthology determination","Wing phenotype overview","Neuronal phenotype overview","Inheritance pattern","Inheritance type","Main class ","Accompanying phenotype","Limited confidence criterion","Sysid yes no","Disease subtype","Disease type","Omim disease","Haploinsufficiency yes no","Clinical synopsis"
18,,16p13.2,protein-coding,ABAT,"ID candidate genes","4-aminobutyrate aminotransferase","mitochondria, synapse, transporters",0,FBgn0036927,-,ensembl,,,"Mendelian autosomal",recessive,,,0,0,"GABA-TRANSAMINASE DEFICIENCY18","GABA-TRANSAMINASE DEFICIENCY",613163,0,"2 patients?: severe psychomotor retardation, hypotonia, hyperreflexia, lethargy, refractory seizures, high-pitched cry, and EEG abnormalities, died early; plus 1 family with two affected: ID plus microcephaly"
6833,,11p15.1,protein-coding,ABCC8,"ID candidate genes","ATP-binding cassette, sub-family C (CFTR/MRP), member 8","ion transport, synapse, transporters",0,,,,,,"Mendelian autosomal",recessive,,,0,0,"hyperinsulinemic hypoglycemia","HYPERINSULINEMIC HYPOGLYCEMIA",,0,
8659,,1p36,protein-coding,ALDH4A1,"ID candidate genes","aldehyde dehydrogenase 4 family, member A1",mitochondria,1,FBgn0037138,"delta-1-Pyrroline-5-carboxylate dehydrogenase 1",ensembl,,,"Mendelian autosomal",recessive,,,0,0,"HYPERPROLINEMIA, TYPE II; HPII",HYPERPROLINEMIA,239510,0,"increased incidence of seizures"
8659,,1p36,protein-coding,ALDH4A1,"ID candidate genes","aldehyde dehydrogenase 4 family, member A1",mitochondria,1,FBgn0053092,"delta-1-Pyrroline-5-carboxylate dehydrogenase 2",ensembl,,,"Mendelian autosomal",recessive,,,0,0,"HYPERPROLINEMIA, TYPE II; HPII",HYPERPROLINEMIA,239510,0,"increased incidence of seizures"
8659,,1p36,protein-coding,ALDH4A1,"ID candidate genes","aldehyde dehydrogenase 4 family, member A1",mitochondria,1,FBgn0036403,-,ensembl,,,"Mendelian autosomal",recessive,,,0,0,"HYPERPROLINEMIA, TYPE II; HPII",HYPERPROLINEMIA,239510,0,"increased incidence of seizures"
226,,16p11.2,protein-coding,ALDOA,"ID candidate genes","aldolase A, fructose-bisphosphate","actin, transporters, vesicle transport",1,FBgn0000064,Aldolase,ensembl,,,"Mendelian autosomal",recessive,,,0,0,"GLYCOGEN STORAGE DISEASE XII; GSD12","GLYCOGEN STORAGE DISEASE",611881,0,"hemolytic anemia"
226,,16p11.2,protein-coding,ALDOA,"ID candidate genes","aldolase A, fructose-bisphosphate","actin, transporters, vesicle transport",1,FBgn0039425,-,ensembl,,,"Mendelian autosomal",recessive,,,0,0,"GLYCOGEN STORAGE DISEASE XII; GSD12","GLYCOGEN STORAGE DISEASE",611881,0,"hemolytic anemia"
79053,,11q14.1,protein-coding,ALG8,"ID candidate genes","ALG8, alpha-1,3-glucosyltransferase",glycosylation,0,FBgn0029906,xiantuan,ensembl,,,"Mendelian autosomal",recessive,,,0,0,"CONGENITAL DISORDER OF GLYCOSYLATION, TYPE Ih; CDG1H","CONGENITAL DISORDER OF GLYCOSYLATION",608104,0,
383,,6q23,protein-coding,ARG1,"ID candidate genes","arginase 1","response to growth factor, transporters",0,FBgn0023535,arginase,ensembl,,,"Mendelian autosomal",recessive,,,0,0,ARGININEMIA,ARGININEMIA,207800,0,"episodic hyperammonemia, birth and early childhood normal, untreated: degeneration, severe ID"
410,,22q13.33,protein-coding,ARSA,"ID candidate genes","arylsulfatase A","nervous system development",0,,,,,,"Mendelian autosomal",recessive,,,0,0,"METACHROMATIC LEUKODYSTROPHY","METACHROMATIC LEUKODYSTROPHY",250100,0,"late infantile, juvenile and adult. deterioration of mental function, progressive neurologic symptoms"
445,,9q34.1,protein-coding,ASS1,"ID candidate genes","argininosuccinate synthase 1",,0,FBgn0026565,-,ensembl,,,"Mendelian autosomal",recessive,,,0,0,"CITRULLINEMIA, CLASSIC",CITRULLINEMIA,215700,0,"hyperammonemia, survival with treatment, but usually with significant neurologic deficits, intermediate forms"
471,,2q35,protein-coding,ATIC,"ID candidate genes","5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase","mitochondria, nervous system development",1,,,,,,"Mendelian autosomal",recessive,,,0,0,"AICAR TRANSFORMYLASE/IMP CYCLOHYDROLASE DEFICIENCY","AICAR TRANSFORMYLASE/IMP CYCLOHYDROLASE DEFICIENCY",608688,0,"profound ID, epilepsy, dysmorphic features, and congenital blindness."
554,,Xq28,protein-coding,AVPR2,"ID candidate genes","arginine vasopressin receptor 2","metabolism, nervous system development, transporters, ubiquitination",0,,,,,,"Mendelian X-linked","not sure",,,0,0,"DIABETES INSIPIDUS, NEPHROGENIC, X-LINKED","DIABETES INSIPIDUS, NEPHROGENIC, X-LINKED",304800,0,"polyuria, polydypsia, dehydration, decompensation, brain damage"
554,,Xq28,protein-coding,AVPR2,"ID candidate genes","arginine vasopressin receptor 2","metabolism, nervous system development, transporters, ubiquitination",0,,,,,,"Mendelian X-linked","not sure",,,0,0,"NEPHROGENIC SYNDROME OF INAPPROPRIATE ANTIDIURESIS; NSIAD","NEPHROGENIC SYNDROME OF INAPPROPRIATE ANTIDIURESIS; NSIAD",300539,0,"polyuria, polydypsia, dehydration, decompensation, brain damage"
686,,3p25,protein-coding,BTD,"ID candidate genes",biotinidase,"mitochondria, nervous system development",0,FBgn0052751,-,ensembl,,,"Mendelian autosomal",recessive,,,0,0,"BIOTINIDASE DEFICIENCY","BIOTINIDASE DEFICIENCY",253260,0,"neurologic abnormalities including seizures, hypotonia, ataxia, developmental delay, vision problems, hearing loss, and cutaneous abnormalities"
686,,3p25,protein-coding,BTD,"ID candidate genes",biotinidase,"mitochondria, nervous system development",0,FBgn0040069,vanin-like,ensembl,,,"Mendelian autosomal",recessive,,,0,0,"BIOTINIDASE DEFICIENCY","BIOTINIDASE DEFICIENCY",253260,0,"neurologic abnormalities including seizures, hypotonia, ataxia, developmental delay, vision problems, hearing loss, and cutaneous abnormalities"
686,,3p25,protein-coding,BTD,"ID candidate genes",biotinidase,"mitochondria, nervous system development",0,FBgn0029848,Biotinidase,ensembl,,,"Mendelian autosomal",recessive,,,0,0,"BIOTINIDASE DEFICIENCY","BIOTINIDASE DEFICIENCY",253260,0,"neurologic abnormalities including seizures, hypotonia, ataxia, developmental delay, vision problems, hearing loss, and cutaneous abnormalities"
686,,3p25,protein-coding,BTD,"ID candidate genes",biotinidase,"mitochondria, nervous system development",0,FBgn0052750,-,ensembl,,,"Mendelian autosomal",recessive,,,0,0,"BIOTINIDASE DEFICIENCY","BIOTINIDASE DEFICIENCY",253260,0,"neurologic abnormalities including seizures, hypotonia, ataxia, developmental delay, vision problems, hearing loss, and cutaneous abnormalities"
5538,,1p32,protein-coding,PPT1,"ID candidate genes","palmitoyl-protein thioesterase 1","metabolism, nervous system development, synapse, transporters, vesicle transport",0,FBgn0030057,"Palmitoyl-protein thioesterase 1",ensembl,,,"Mendelian autosomal",recessive,,,0,0,"CEROID LIPOFUSCINOSIS, NEURONAL, 1; CLN1","CEROID LIPOFUSCINOSIS, NEURONAL",256730,0,"progressive dementia, seizures, and progressive visual failure"
1200,,11p15,protein-coding,TPP1,"ID candidate genes","tripeptidyl peptidase I","metabolism, mitochondria, nervous system development",1,,,,,,"Mendelian autosomal",recessive,,,0,0,"CEROID LIPOFUSCINOSIS, NEURONAL, 2; CLN2","CEROID LIPOFUSCINOSIS, NEURONAL",204500,0,"progressive dementia, seizures, and progressive visual failure"
1201,,16p12.1,protein-coding,CLN3,"ID candidate genes","ceroid-lipofuscinosis, neuronal 3","glutamate receptor signaling, metabolism, mitochondria, MT transport, synapse, transporters, vesicle transport",0,FBgn0036756,cln3,ensembl,,,"Mendelian autosomal",recessive,,,0,0,"CEROID LIPOFUSCINOSIS, NEURONAL, 3; CLN3","CEROID LIPOFUSCINOSIS, NEURONAL",204200,0,"progressive dementia, seizures, and progressive visual failure"
1203,,13q21.1-q32,protein-coding,CLN5,"ID candidate genes","ceroid-lipofuscinosis, neuronal 5","glycosylation, nervous system development",0,,,,,,"Mendelian autosomal",recessive,,,0,0,"CEROID LIPOFUSCINOSIS, NEURONAL, 5; CLN5","CEROID LIPOFUSCINOSIS, NEURONAL",256731,0,"progressive dementia, seizures, and progressive visual failure"
54982,,15q23,protein-coding,CLN6,"ID candidate genes","ceroid-lipofuscinosis, neuronal 6, late infantile, variant",metabolism,0,,,,,,"Mendelian autosomal",recessive,,,0,0,"CEROID LIPOFUSCINOSIS, NEURONAL, 6; CLN6","CEROID LIPOFUSCINOSIS, NEURONAL",601780,0,"progressive dementia, seizures, and progressive visual failure"
54982,,15q23,protein-coding,CLN6,"ID candidate genes","ceroid-lipofuscinosis, neuronal 6, late infantile, variant",metabolism,0,,,,,,"Mendelian autosomal",recessive,,,0,0,"CEROID LIPOFUSCINOSIS, NEURONAL, 6; CLN6","CEROID LIPOFUSCINOSIS, NEURONAL",601780,0,"late-onset infantile neuronal ceroid lipofuscinosis"
54982,,15q23,protein-coding,CLN6,"ID candidate genes","ceroid-lipofuscinosis, neuronal 6, late infantile, variant",metabolism,0,,,,,,"Mendelian autosomal",recessive,,,0,0,"CEROID LIPOFUSCINOSIS, NEURONAL, 4A, AUTOSOMAL RECESSIVE; CLN4A","CEROID LIPOFUSCINOSIS, NEURONAL,",204300,0,
2055,,8p23,protein-coding,CLN8,"ID candidate genes","ceroid-lipofuscinosis, neuronal 8 (epilepsy, progressive with mental retardation)","metabolism, mitochondria, nervous system development, synapse, transporters",0,,,,,,"Mendelian autosomal",recessive,,,0,0,"CEROID LIPOFUSCINOSIS, NEURONAL, 8; CLN8","CEROID LIPOFUSCINOSIS, NEURONAL",600143,0,"progressive dementia, seizures, and progressive visual failure"
152330,,3p26.3,protein-coding,CNTN4,"ID candidate genes","contactin 4","nervous system development, synapse",0,,,,,,"Mendelian autosomal",dominant,,,0,0,"CHROMOSOME 3pter-p25 DELETION SYNDROME","CHROMOSOME 3pter-p25 DELETION SYNDROME",613792,0,"few disruptions and CNVS, no mutations: autism, behaviour, learning difficulties; plus 1 balanced translocation in a patient with ID, behavioural troubles facial dymorphism and other breakpoints in CELF2 and CAMK1D; plus 3 inherited intragenic deletions and duplications: cognitive delay, growth restriction, motor delay 2/3, febrile seizures/epilepsy 2/3, speech apraxia"
1373,,2q35,protein-coding,CPS1,"ID candidate genes","carbamoyl-phosphate synthase 1, mitochondrial","mitochondria, response to growth factor",0,,,,,,"Mendelian autosomal",recessive,,,0,0,"CARBAMOYL PHOSPHATE SYNTHETASE I DEFICIENCY, HYPERAMMONEMIA DUE TO","CARBAMOYL PHOSPHATE SYNTHETASE I DEFICIENCY, HYPERAMMONEMIA DUE TO",237300,0,"ID secondary to hyperammonemia; development initally normal"
5476,,20q13.1,protein-coding,CTSA,"ID candidate genes","cathepsin A","metabolism, mitochondria, protein transport, transporters",0,,,,,,"Mendelian autosomal",recessive,,,0,0,"GALACTOSIALIDOSIS; GSL","GALACTOSIALIDOSIS; GSL",256540,0,"lysosomal storage disorder,  variable forms concerning age of onset and severity"
22845,,9q34.11,protein-coding,DOLK,"ID candidate genes","dolichol kinase",glycosylation,0,FBgn0034141,-,ensembl,,,"Mendelian autosomal",recessive,,,0,0,"CONGENITAL DISORDER OF GLYCOSYLATION, TYPE Im; CDG1M","CONGENITAL DISORDER OF GLYCOSYLATION",610768,0,"CDG, hypotonia and ichthyosis,  died between 4 and 9 months"
79152,,16q23,protein-coding,FA2H,"ID candidate genes","fatty acid 2-hydroxylase","nervous system development",0,FBgn0050502,"fatty acid 2-hydroylase",ensembl,,,"Mendelian autosomal",recessive,,,0,0,"SPASTIC PARAPLEGIA 35, AUTOSOMAL RECESSIVE; SPG35","SPASTIC PARAPLEGIA, AUTOSOMAL RECESSIVE",612319,0,"normal early development; 4-6 y: progressive neurologic features, cognitive decline, progressive MRI anomalies"
2259,,13q34,protein-coding,FGF14,"ID candidate genes","fibroblast growth factor 14","ion transport, MAPK signaling, nervous system development, response to growth factor, synapse, transporters",0,,,,,,"Mendelian autosomal",dominant,,,0,0,"SPINOCEREBELLAR ATAXIA 27; SCA27","SPINOCEREBELLAR ATAXIA ",609307,0,"early onset tremor, dyskinesia, slowly progressive ataxia, cognitive low, mild MR in 1"
2539,,Xq28,protein-coding,G6PD,"ID candidate genes","glucose-6-phosphate dehydrogenase","metabolism, nervous system development",1,FBgn0004057,Zwischenferment,ensembl,,,"Mendelian X-linked","not sure",,,0,0,"ANEMIA, NONSPHEROCYTIC HEMOLYTIC, DUE TO G6PD DEFICIENCY","ANEMIA, NONSPHEROCYTIC HEMOLYTIC, DUE TO G6PD DEFICIENCY",300908,0,"neonatal jaundice and acute hemolytic anemia"
2639,,19p13.2,protein-coding,GCDH,"ID candidate genes","glutaryl-CoA dehydrogenase",mitochondria,0,FBgn0031824,-,ensembl,,,"Mendelian autosomal",recessive,,,0,0,"GLUTARIC ACIDEMIA I","GLUTARIC ACIDEMIA",231670,0,"gliosis and neuronal loss in basal ganglia, progressive movement disorder from 1y"
2720,,3p21.33,protein-coding,GLB1,"ID candidate genes","galactosidase, beta 1",,0,FBgn0260746,"Ectoderm-expressed 3",ensembl,,,"Mendelian autosomal",recessive,,,0,0,"GM1-GANGLIOSIDOSIS, TYPE I",GM1-GANGLIOSIDOSIS,230500,0,"variable degrees of neurodegeneration and skeletal abnormalities, but early form from 3 months on"
2720,,3p21.33,protein-coding,GLB1,"ID candidate genes","galactosidase, beta 1",,0,FBgn0260746,"Ectoderm-expressed 3",ensembl,,,"Mendelian autosomal",recessive,,,0,0,"GM1-GANGLIOSIDOSIS, TYPE II",GM1-GANGLIOSIDOSIS,230600,0,"variable degrees of neurodegeneration and skeletal abnormalities, but early form from 3 months on"
2720,,3p21.33,protein-coding,GLB1,"ID candidate genes","galactosidase, beta 1",,0,FBgn0260746,"Ectoderm-expressed 3",ensembl,,,"Mendelian autosomal",recessive,,,0,0,"GM1-GANGLIOSIDOSIS, TYPE III",GM1-GANGLIOSIDOSIS,230650,0,"variable degrees of neurodegeneration and skeletal abnormalities, but early form from 3 months on"
2720,,3p21.33,protein-coding,GLB1,"ID candidate genes","galactosidase, beta 1",,0,FBgn0260746,"Ectoderm-expressed 3",ensembl,,,"Mendelian autosomal",recessive,,,0,0,"MUCOPOLYSACCHARIDOSIS TYPE IVB",MUCOPOLYSACCHARIDOSIS,253010,0,"skeletal dysplasia, normal intelligence"
2720,,3p21.33,protein-coding,GLB1,"ID candidate genes","galactosidase, beta 1",,0,FBgn0001089,"beta galactosidase",ensembl,,,"Mendelian autosomal",recessive,,,0,0,"GM1-GANGLIOSIDOSIS, TYPE I",GM1-GANGLIOSIDOSIS,230500,0,"variable degrees of neurodegeneration and skeletal abnormalities, but early form from 3 months on"
2720,,3p21.33,protein-coding,GLB1,"ID candidate genes","galactosidase, beta 1",,0,FBgn0001089,"beta galactosidase",ensembl,,,"Mendelian autosomal",recessive,,,0,0,"GM1-GANGLIOSIDOSIS, TYPE II",GM1-GANGLIOSIDOSIS,230600,0,"variable degrees of neurodegeneration and skeletal abnormalities, but early form from 3 months on"
2720,,3p21.33,protein-coding,GLB1,"ID candidate genes","galactosidase, beta 1",,0,FBgn0001089,"beta galactosidase",ensembl,,,"Mendelian autosomal",recessive,,,0,0,"GM1-GANGLIOSIDOSIS, TYPE III",GM1-GANGLIOSIDOSIS,230650,0,"variable degrees of neurodegeneration and skeletal abnormalities, but early form from 3 months on"
2720,,3p21.33,protein-coding,GLB1,"ID candidate genes","galactosidase, beta 1",,0,FBgn0001089,"beta galactosidase",ensembl,,,"Mendelian autosomal",recessive,,,0,0,"MUCOPOLYSACCHARIDOSIS TYPE IVB",MUCOPOLYSACCHARIDOSIS,253010,0,"skeletal dysplasia, normal intelligence"
2760,,5q33.1,protein-coding,GM2A,"ID candidate genes","GM2 ganglioside activator","metabolism, mitochondria, transporters",0,,,,,,"Mendelian autosomal",recessive,,,0,0,"GM2-GANGLIOSIDOSIS, AB VARIANT",GM2-GANGLIOSIDOSIS,272750,0,"AB-variant form of GM2 gangliosidosis, Tay Sachs"
2821,,19q13.1,protein-coding,GPI,"ID candidate genes","glucose-6-phosphate isomerase",metabolism,1,FBgn0003074,"Phosphoglucose isomerase",ensembl,,,"Mendelian autosomal",recessive,,,0,0,"HEMOLYTIC ANEMIA, NONSPHEROCYTIC, DUE TO GLUCOSE PHOSPHATE ISOMERASE DEFICIENCY","HEMOLYTIC ANEMIA, NONSPHEROCYTIC, DUE TO GLUCOSE PHOSPHATE ISOMERASE DEFICIENCY",613470,0,
3073,,15q24.1,protein-coding,HEXA,"ID candidate genes","hexosaminidase A (alpha polypeptide)","nervous system development",0,FBgn0041629,"Hexosaminidase 2",ensembl,,,"Mendelian autosomal",recessive,,,0,0,"TAY-SACHS DISEASE; TSD","TAY-SACHS DISEASE; TSD",272800,0,"progressive weakness, loss of motor skills, decreased attentiveness, increased startle response, neurodegeneration, including seizures, blindness, spasticity, eventual total incapacitation, and death, forms of later onset"
3073,,15q24.1,protein-coding,HEXA,"ID candidate genes","hexosaminidase A (alpha polypeptide)","nervous system development",0,FBgn0041630,"Hexosaminidase 1",ensembl,,,"Mendelian autosomal",recessive,,,0,0,"TAY-SACHS DISEASE; TSD","TAY-SACHS DISEASE; TSD",272800,0,"progressive weakness, loss of motor skills, decreased attentiveness, increased startle response, neurodegeneration, including seizures, blindness, spasticity, eventual total incapacitation, and death, forms of later onset"
3073,,15q24.1,protein-coding,HEXA,"ID candidate genes","hexosaminidase A (alpha polypeptide)","nervous system development",0,FBgn0045063,"fused lobes",ensembl,,,"Mendelian autosomal",recessive,,,0,0,"TAY-SACHS DISEASE; TSD","TAY-SACHS DISEASE; TSD",272800,0,"progressive weakness, loss of motor skills, decreased attentiveness, increased startle response, neurodegeneration, including seizures, blindness, spasticity, eventual total incapacitation, and death, forms of later onset"
3074,,5q13,protein-coding,HEXB,"ID candidate genes","hexosaminidase B (beta polypeptide)","metabolism, nervous system development, RNA metabolism, transcription",0,FBgn0041629,"Hexosaminidase 2",ensembl,,,"Mendelian autosomal",recessive,,,0,0,"SANDHOFF DISEASE","SANDHOFF DISEASE",268800,0,"neonatal to late onset, progressive neurodegenerative accumulation of GM2 gangliosides, particularly in neurons, spinocerebellar problems, ataxia, dystonia"
3074,,5q13,protein-coding,HEXB,"ID candidate genes","hexosaminidase B (beta polypeptide)","metabolism, nervous system development, RNA metabolism, transcription",0,FBgn0041630,"Hexosaminidase 1",ensembl,,,"Mendelian autosomal",recessive,,,0,0,"SANDHOFF DISEASE","SANDHOFF DISEASE",268800,0,"neonatal to late onset, progressive neurodegenerative accumulation of GM2 gangliosides, particularly in neurons, spinocerebellar problems, ataxia, dystonia"
3074,,5q13,protein-coding,HEXB,"ID candidate genes","hexosaminidase B (beta polypeptide)","metabolism, nervous system development, RNA metabolism, transcription",0,FBgn0045063,"fused lobes",ensembl,,,"Mendelian autosomal",recessive,,,0,0,"SANDHOFF DISEASE","SANDHOFF DISEASE",268800,0,"neonatal to late onset, progressive neurodegenerative accumulation of GM2 gangliosides, particularly in neurons, spinocerebellar problems, ataxia, dystonia"
3155,,1p36.1-p35,protein-coding,HMGCL,"ID candidate genes","3-hydroxymethyl-3-methylglutaryl-CoA lyase","mitochondria, peroxisome",0,FBgn0031877,-,ensembl,,,"Mendelian autosomal",recessive,,,0,0,"3-HYDROXY-3-METHYLGLUTARYL-CoA LYASE DEFICIENCY; HMGCLD","3-HYDROXY-3-METHYLGLUTARYL-CoA LYASE DEFICIENCY; HMGCLD",246450,0,"very variable, often asympotmatic, vomiting, convulsions, metabolic acidosis, hypoketotic hypoglycaemia and lethargy"
3476,,Xq13.1-q13.3,protein-coding,IGBP1,"ID candidate genes","immunoglobulin (CD79A) binding protein 1","MAPK signaling, metabolism, RNA metabolism, transcription",0,FBgn0051852,"Two A-associated protein of 42kDa",ensembl,,,"Mendelian X-linked",recessive,,,0,0,"CORPUS CALLOSUM, AGENESIS OF, WITH MENTAL RETARDATION, OCULAR COLOBOMA, AND MICROGNATHIA","CORPUS CALLOSUM, AGENESIS OF, WITH MENTAL RETARDATION, OCULAR COLOBOMA, AND MICROGNATHIA",300472,0,"coloboma of the iris and optic nerve, ID, agenesis of the corpus callosum. sensorineural hearing loss, pectus excavatum, scoliosis, and short stature"
